code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;date_heure;heure;region;statut_grtgaz;statut_rte;statut_terega
11;11289.0;nan;nan;nan;nan;2013-02-01;20130102203000;20:30;Île-de-France;nan;Définitif;nan
27;3086.0;nan;nan;nan;nan;2013-02-01;20130102203000;20:30;Bourgogne-Franche-Comté;nan;Définitif;nan
75;6561.0;nan;nan;nan;nan;2013-02-01;20130102203000;20:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;10860.0;3233.0;nan;3233.0;14093.0;2013-02-01;20130102210000;21:00;Île-de-France;Définitif;Définitif;nan
24;2694.0;2783.0;nan;2783.0;5477.0;2013-02-01;20130102210000;21:00;Centre-Val de Loire;Définitif;Définitif;nan
32;6767.0;9925.0;nan;9925.0;16692.0;2013-02-01;20130102210000;21:00;Hauts-de-France;Définitif;Définitif;nan
84;9297.0;9292.0;59.0;9351.0;18648.0;2013-02-01;20130102210000;21:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;2707.0;nan;nan;nan;nan;2013-02-01;20130102213000;21:30;Centre-Val de Loire;nan;Définitif;nan
27;3071.0;nan;nan;nan;nan;2013-02-01;20130102213000;21:30;Bourgogne-Franche-Comté;nan;Définitif;nan
75;6084.0;nan;nan;nan;nan;2013-02-01;20130102213000;21:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;10132.0;nan;nan;nan;nan;2013-02-01;20130102223000;22:30;Île-de-France;nan;Définitif;nan
11;10577.0;3219.0;nan;3219.0;13796.0;2013-02-01;20130102230000;23:00;Île-de-France;Définitif;Définitif;nan
93;6069.0;5198.0;nan;5198.0;11267.0;2013-02-01;20130102230000;23:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
53;3129.0;nan;nan;nan;nan;2013-02-01;20130102233000;23:30;Bretagne;nan;Définitif;nan
93;6555.0;nan;nan;nan;nan;2013-02-01;20130102233000;23:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
75;6114.0;2553.0;2247.0;4800.0;10914.0;2013-03-01;20130103000000;00:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
24;2543.0;nan;nan;nan;nan;2013-03-01;20130103003000;00:30;Centre-Val de Loire;nan;Définitif;nan
44;5566.0;nan;nan;nan;nan;2013-03-01;20130103003000;00:30;Grand Est;nan;Définitif;nan
52;3512.0;2937.0;nan;2937.0;6449.0;2013-03-01;20130103010000;01:00;Pays de la Loire;Définitif;Définitif;nan
75;6086.0;nan;nan;nan;nan;2013-03-01;20130103013000;01:30;Nouvelle-Aquitaine;nan;Définitif;nan
28;3690.0;5807.0;nan;5807.0;9497.0;2013-03-01;20130103020000;02:00;Normandie;Définitif;Définitif;nan
76;5169.0;1183.0;2581.0;3764.0;8933.0;2013-03-01;20130103020000;02:00;Occitanie;Définitif;Définitif;Définitif
11;8310.0;nan;nan;nan;nan;2013-03-01;20130103023000;02:30;Île-de-France;nan;Définitif;nan
32;6001.0;nan;nan;nan;nan;2013-03-01;20130103023000;02:30;Hauts-de-France;nan;Définitif;nan
24;2248.0;nan;nan;nan;nan;2013-03-01;20130103033000;03:30;Centre-Val de Loire;nan;Définitif;nan
11;7699.0;3246.0;nan;3246.0;10945.0;2013-03-01;20130103040000;04:00;Île-de-France;Définitif;Définitif;nan
27;2557.0;4206.0;nan;4206.0;6763.0;2013-03-01;20130103040000;04:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
53;2531.0;1996.0;nan;1996.0;4527.0;2013-03-01;20130103040000;04:00;Bretagne;Définitif;Définitif;nan
11;7867.0;3341.0;nan;3341.0;11208.0;2013-03-01;20130103050000;05:00;Île-de-France;Définitif;Définitif;nan
32;5570.0;9835.0;nan;9835.0;15405.0;2013-03-01;20130103050000;05:00;Hauts-de-France;Définitif;Définitif;nan
44;5191.0;10208.0;nan;10208.0;15399.0;2013-03-01;20130103050000;05:00;Grand Est;Définitif;Définitif;nan
24;2312.0;nan;nan;nan;nan;2013-03-01;20130103053000;05:30;Centre-Val de Loire;nan;Définitif;nan
52;3172.0;nan;nan;nan;nan;2013-03-01;20130103053000;05:30;Pays de la Loire;nan;Définitif;nan
76;5049.0;1791.0;4046.0;5837.0;10886.0;2013-03-01;20130103060000;06:00;Occitanie;Définitif;Définitif;Définitif
44;5721.0;nan;nan;nan;nan;2013-03-01;20130103063000;06:30;Grand Est;nan;Définitif;nan
52;3525.0;nan;nan;nan;nan;2013-03-01;20130103063000;06:30;Pays de la Loire;nan;Définitif;nan
44;5899.0;11638.0;nan;11638.0;17537.0;2013-03-01;20130103070000;07:00;Grand Est;Définitif;Définitif;nan
27;3069.0;nan;nan;nan;nan;2013-03-01;20130103073000;07:30;Bourgogne-Franche-Comté;nan;Définitif;nan
53;3145.0;nan;nan;nan;nan;2013-03-01;20130103073000;07:30;Bretagne;nan;Définitif;nan
93;5888.0;nan;nan;nan;nan;2013-03-01;20130103073000;07:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
76;5916.0;1842.0;4134.0;5976.0;11892.0;2013-03-01;20130103080000;08:00;Occitanie;Définitif;Définitif;Définitif
24;2877.0;3285.0;nan;3285.0;6162.0;2013-03-01;20130103090000;09:00;Centre-Val de Loire;Définitif;Définitif;nan
28;4132.0;6687.0;nan;6687.0;10819.0;2013-03-01;20130103090000;09:00;Normandie;Définitif;Définitif;nan
76;6149.0;nan;nan;nan;nan;2013-03-01;20130103093000;09:30;Occitanie;nan;Définitif;nan
27;3278.0;5053.0;nan;5053.0;8331.0;2013-03-01;20130103100000;10:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
11;11145.0;nan;nan;nan;nan;2013-03-01;20130103103000;10:30;Île-de-France;nan;Définitif;nan
44;6542.0;nan;nan;nan;nan;2013-03-01;20130103103000;10:30;Grand Est;nan;Définitif;nan
52;4118.0;nan;nan;nan;nan;2013-03-01;20130103103000;10:30;Pays de la Loire;nan;Définitif;nan
75;6771.0;nan;nan;nan;nan;2013-03-01;20130103103000;10:30;Nouvelle-Aquitaine;nan;Définitif;nan
27;3328.0;4973.0;nan;4973.0;8301.0;2013-03-01;20130103110000;11:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
32;7054.0;10916.0;nan;10916.0;17970.0;2013-03-01;20130103110000;11:00;Hauts-de-France;Définitif;Définitif;nan
44;6511.0;11304.0;nan;11304.0;17815.0;2013-03-01;20130103110000;11:00;Grand Est;Définitif;Définitif;nan
76;6089.0;1560.0;3588.0;5148.0;11237.0;2013-03-01;20130103110000;11:00;Occitanie;Définitif;Définitif;Définitif
93;6130.0;6225.0;nan;6225.0;12355.0;2013-03-01;20130103110000;11:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
52;4251.0;3833.0;nan;3833.0;8084.0;2013-03-01;20130103120000;12:00;Pays de la Loire;Définitif;Définitif;nan
93;6161.0;5984.0;nan;5984.0;12145.0;2013-03-01;20130103120000;12:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
27;3231.0;4517.0;nan;4517.0;7748.0;2013-03-01;20130103140000;14:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
32;7083.0;10105.0;nan;10105.0;17188.0;2013-03-01;20130103140000;14:00;Hauts-de-France;Définitif;Définitif;nan
52;4044.0;3692.0;nan;3692.0;7736.0;2013-03-01;20130103140000;14:00;Pays de la Loire;Définitif;Définitif;nan
24;2804.0;nan;nan;nan;nan;2013-03-01;20130103143000;14:30;Centre-Val de Loire;nan;Définitif;nan
24;2891.0;2891.0;nan;2891.0;5782.0;2013-03-01;20130103150000;15:00;Centre-Val de Loire;Définitif;Définitif;nan
32;6931.0;10157.0;nan;10157.0;17088.0;2013-03-01;20130103150000;15:00;Hauts-de-France;Définitif;Définitif;nan
11;10908.0;nan;nan;nan;nan;2013-03-01;20130103153000;15:30;Île-de-France;nan;Définitif;nan
75;6233.0;nan;nan;nan;nan;2013-03-01;20130103153000;15:30;Nouvelle-Aquitaine;nan;Définitif;nan
32;6842.0;10353.0;nan;10353.0;17195.0;2013-03-01;20130103160000;16:00;Hauts-de-France;Définitif;Définitif;nan
44;6339.0;10492.0;nan;10492.0;16831.0;2013-03-01;20130103160000;16:00;Grand Est;Définitif;Définitif;nan
93;5680.0;5670.0;nan;5670.0;11350.0;2013-03-01;20130103160000;16:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;11072.0;3191.0;nan;3191.0;14263.0;2013-03-01;20130103170000;17:00;Île-de-France;Définitif;Définitif;nan
28;4181.0;nan;nan;nan;nan;2013-03-01;20130103173000;17:30;Normandie;nan;Définitif;nan
52;3923.0;nan;nan;nan;nan;2013-03-01;20130103173000;17:30;Pays de la Loire;nan;Définitif;nan
76;5422.0;nan;nan;nan;nan;2013-03-01;20130103173000;17:30;Occitanie;nan;Définitif;nan
11;11429.0;3222.0;nan;3222.0;14651.0;2013-03-01;20130103180000;18:00;Île-de-France;Définitif;Définitif;nan
28;4338.0;6482.0;nan;6482.0;10820.0;2013-03-01;20130103180000;18:00;Normandie;Définitif;Définitif;nan
32;7286.0;10352.0;nan;10352.0;17638.0;2013-03-01;20130103180000;18:00;Hauts-de-France;Définitif;Définitif;nan
53;3433.0;2475.0;nan;2475.0;5908.0;2013-03-01;20130103180000;18:00;Bretagne;Définitif;Définitif;nan
32;7318.0;nan;nan;nan;nan;2013-03-01;20130103183000;18:30;Hauts-de-France;nan;Définitif;nan
75;6694.0;nan;nan;nan;nan;2013-03-01;20130103183000;18:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;10128.0;nan;nan;nan;nan;2013-03-01;20130103183000;18:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
28;4407.0;6368.0;nan;6368.0;10775.0;2013-03-01;20130103190000;19:00;Normandie;Définitif;Définitif;nan
24;2857.0;nan;nan;nan;nan;2013-03-01;20130103193000;19:30;Centre-Val de Loire;nan;Définitif;nan
28;4360.0;nan;nan;nan;nan;2013-03-01;20130103193000;19:30;Normandie;nan;Définitif;nan
44;6490.0;9819.0;nan;9819.0;16309.0;2013-03-01;20130103200000;20:00;Grand Est;Définitif;Définitif;nan
84;9555.0;nan;nan;nan;nan;2013-03-01;20130103203000;20:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
11;10468.0;3166.0;nan;3166.0;13634.0;2013-03-01;20130103210000;21:00;Île-de-France;Définitif;Définitif;nan
52;3712.0;3297.0;nan;3297.0;7009.0;2013-03-01;20130103210000;21:00;Pays de la Loire;Définitif;Définitif;nan
53;3103.0;2146.0;nan;2146.0;5249.0;2013-03-01;20130103210000;21:00;Bretagne;Définitif;Définitif;nan
76;5679.0;1447.0;2957.0;4404.0;10083.0;2013-03-01;20130103210000;21:00;Occitanie;Définitif;Définitif;Définitif
84;9406.0;9251.0;51.0;9302.0;18708.0;2013-03-01;20130103210000;21:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;6272.0;6109.0;nan;6109.0;12381.0;2013-03-01;20130103210000;21:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
53;2973.0;1978.0;nan;1978.0;4951.0;2013-03-01;20130103220000;22:00;Bretagne;Définitif;Définitif;nan
75;5745.0;2508.0;2357.0;4865.0;10610.0;2013-03-01;20130103220000;22:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
76;5316.0;nan;nan;nan;nan;2013-03-01;20130103223000;22:30;Occitanie;nan;Définitif;nan
32;6362.0;8093.0;nan;8093.0;14455.0;2013-03-01;20130103230000;23:00;Hauts-de-France;Définitif;Définitif;nan
84;9276.0;7870.0;39.0;7909.0;17185.0;2013-03-01;20130103230000;23:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;2431.0;nan;nan;nan;nan;2013-03-01;20130103233000;23:30;Centre-Val de Loire;nan;Définitif;nan
28;3954.0;nan;nan;nan;nan;2013-03-01;20130103233000;23:30;Normandie;nan;Définitif;nan
32;6271.0;nan;nan;nan;nan;2013-03-01;20130103233000;23:30;Hauts-de-France;nan;Définitif;nan
52;3700.0;nan;nan;nan;nan;2013-03-01;20130103233000;23:30;Pays de la Loire;nan;Définitif;nan
53;3319.0;1828.0;nan;1828.0;5147.0;2013-04-01;20130104000000;00:00;Bretagne;Définitif;Définitif;nan
84;8982.0;7924.0;41.0;7965.0;16947.0;2013-04-01;20130104000000;00:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
27;2628.0;nan;nan;nan;nan;2013-04-01;20130104003000;00:30;Bourgogne-Franche-Comté;nan;Définitif;nan
75;5942.0;nan;nan;nan;nan;2013-04-01;20130104003000;00:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;8754.0;nan;nan;nan;nan;2013-04-01;20130104003000;00:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
28;3667.0;5535.0;nan;5535.0;9202.0;2013-04-01;20130104010000;01:00;Normandie;Définitif;Définitif;nan
53;2888.0;1837.0;nan;1837.0;4725.0;2013-04-01;20130104010000;01:00;Bretagne;Définitif;Définitif;nan
75;5606.0;2309.0;2040.0;4349.0;9955.0;2013-04-01;20130104010000;01:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;8476.0;7976.0;43.0;8019.0;16495.0;2013-04-01;20130104010000;01:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;8165.0;nan;nan;nan;nan;2013-04-01;20130104013000;01:30;Île-de-France;nan;Définitif;nan
75;5724.0;nan;nan;nan;nan;2013-04-01;20130104013000;01:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;8480.0;nan;nan;nan;nan;2013-04-01;20130104013000;01:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
27;2631.0;nan;nan;nan;nan;2013-04-01;20130104023000;02:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;3467.0;nan;nan;nan;nan;2013-04-01;20130104023000;02:30;Normandie;nan;Définitif;nan
52;3275.0;nan;nan;nan;nan;2013-04-01;20130104023000;02:30;Pays de la Loire;nan;Définitif;nan
44;5195.0;8035.0;nan;8035.0;13230.0;2013-04-01;20130104030000;03:00;Grand Est;Définitif;Définitif;nan
75;5484.0;2409.0;2162.0;4571.0;10055.0;2013-04-01;20130104030000;03:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
76;4884.0;1189.0;2500.0;3689.0;8573.0;2013-04-01;20130104030000;03:00;Occitanie;Définitif;Définitif;Définitif
84;8436.0;8358.0;45.0;8403.0;16839.0;2013-04-01;20130104030000;03:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
27;2536.0;nan;nan;nan;nan;2013-04-01;20130104033000;03:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;3291.0;nan;nan;nan;nan;2013-04-01;20130104033000;03:30;Normandie;nan;Définitif;nan
24;2032.0;2709.0;nan;2709.0;4741.0;2013-04-01;20130104050000;05:00;Centre-Val de Loire;Définitif;Définitif;nan
44;5129.0;9407.0;nan;9407.0;14536.0;2013-04-01;20130104050000;05:00;Grand Est;Définitif;Définitif;nan
75;5089.0;2807.0;2704.0;5511.0;10600.0;2013-04-01;20130104050000;05:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;8226.0;10015.0;60.0;10075.0;18301.0;2013-04-01;20130104050000;05:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;7699.0;nan;nan;nan;nan;2013-04-01;20130104053000;05:30;Île-de-France;nan;Définitif;nan
76;4687.0;nan;nan;nan;nan;2013-04-01;20130104053000;05:30;Occitanie;nan;Définitif;nan
84;8398.0;nan;nan;nan;nan;2013-04-01;20130104053000;05:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
24;2311.0;3234.0;nan;3234.0;5545.0;2013-04-01;20130104060000;06:00;Centre-Val de Loire;Définitif;Définitif;nan
84;8550.0;11733.0;80.0;11813.0;20363.0;2013-04-01;20130104060000;06:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;5491.0;6321.0;nan;6321.0;11812.0;2013-04-01;20130104060000;06:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;8419.0;nan;nan;nan;nan;2013-04-01;20130104063000;06:30;Île-de-France;nan;Définitif;nan
24;2438.0;nan;nan;nan;nan;2013-04-01;20130104063000;06:30;Centre-Val de Loire;nan;Définitif;nan
27;2688.0;nan;nan;nan;nan;2013-04-01;20130104063000;06:30;Bourgogne-Franche-Comté;nan;Définitif;nan
75;5596.0;nan;nan;nan;nan;2013-04-01;20130104063000;06:30;Nouvelle-Aquitaine;nan;Définitif;nan
93;5790.0;6415.0;nan;6415.0;12205.0;2013-04-01;20130104070000;07:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
28;3904.0;nan;nan;nan;nan;2013-04-01;20130104073000;07:30;Normandie;nan;Définitif;nan
32;6579.0;nan;nan;nan;nan;2013-04-01;20130104073000;07:30;Hauts-de-France;nan;Définitif;nan
84;9203.0;nan;nan;nan;nan;2013-04-01;20130104073000;07:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
24;2713.0;3107.0;nan;3107.0;5820.0;2013-04-01;20130104080000;08:00;Centre-Val de Loire;Définitif;Définitif;nan
28;4131.0;nan;nan;nan;nan;2013-04-01;20130104083000;08:30;Normandie;nan;Définitif;nan
52;3994.0;4037.0;nan;4037.0;8031.0;2013-04-01;20130104090000;09:00;Pays de la Loire;Définitif;Définitif;nan
76;5679.0;1669.0;3629.0;5298.0;10977.0;2013-04-01;20130104090000;09:00;Occitanie;Définitif;Définitif;Définitif
84;9683.0;11278.0;75.0;11353.0;21036.0;2013-04-01;20130104090000;09:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;10601.0;nan;nan;nan;nan;2013-04-01;20130104093000;09:30;Île-de-France;nan;Définitif;nan
32;6923.0;nan;nan;nan;nan;2013-04-01;20130104093000;09:30;Hauts-de-France;nan;Définitif;nan
27;3057.0;4461.0;nan;4461.0;7518.0;2013-04-01;20130104100000;10:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;4172.0;6722.0;nan;6722.0;10894.0;2013-04-01;20130104100000;10:00;Normandie;Définitif;Définitif;nan
53;3375.0;2805.0;nan;2805.0;6180.0;2013-04-01;20130104100000;10:00;Bretagne;Définitif;Définitif;nan
76;5823.0;1592.0;3538.0;5130.0;10953.0;2013-04-01;20130104100000;10:00;Occitanie;Définitif;Définitif;Définitif
44;6404.0;nan;nan;nan;nan;2013-04-01;20130104103000;10:30;Grand Est;nan;Définitif;nan
52;4096.0;nan;nan;nan;nan;2013-04-01;20130104103000;10:30;Pays de la Loire;nan;Définitif;nan
75;6548.0;nan;nan;nan;nan;2013-04-01;20130104113000;11:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;11150.0;3327.0;nan;3327.0;14477.0;2013-04-01;20130104120000;12:00;Île-de-France;Définitif;Définitif;nan
27;3191.0;4171.0;nan;4171.0;7362.0;2013-04-01;20130104120000;12:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
76;5812.0;1359.0;3284.0;4643.0;10455.0;2013-04-01;20130104120000;12:00;Occitanie;Définitif;Définitif;Définitif
27;3208.0;nan;nan;nan;nan;2013-04-01;20130104123000;12:30;Bourgogne-Franche-Comté;nan;Définitif;nan
32;7190.0;nan;nan;nan;nan;2013-04-01;20130104123000;12:30;Hauts-de-France;nan;Définitif;nan
93;6312.0;nan;nan;nan;nan;2013-04-01;20130104123000;12:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
52;4359.0;3760.0;nan;3760.0;8119.0;2013-04-01;20130104130000;13:00;Pays de la Loire;Définitif;Définitif;nan
84;9822.0;9602.0;61.0;9663.0;19485.0;2013-04-01;20130104130000;13:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
32;7333.0;nan;nan;nan;nan;2013-04-01;20130104133000;13:30;Hauts-de-France;nan;Définitif;nan
52;4134.0;nan;nan;nan;nan;2013-04-01;20130104133000;13:30;Pays de la Loire;nan;Définitif;nan
24;2684.0;2782.0;nan;2782.0;5466.0;2013-04-01;20130104140000;14:00;Centre-Val de Loire;Définitif;Définitif;nan
27;3024.0;3978.0;nan;3978.0;7002.0;2013-04-01;20130104140000;14:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
75;6701.0;2898.0;2702.0;5600.0;12301.0;2013-04-01;20130104140000;14:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
76;5641.0;1135.0;2977.0;4112.0;9753.0;2013-04-01;20130104140000;14:00;Occitanie;Définitif;Définitif;Définitif
93;6003.0;4861.0;nan;4861.0;10864.0;2013-04-01;20130104140000;14:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;10898.0;nan;nan;nan;nan;2013-04-01;20130104143000;14:30;Île-de-France;nan;Définitif;nan
27;3055.0;nan;nan;nan;nan;2013-04-01;20130104143000;14:30;Bourgogne-Franche-Comté;nan;Définitif;nan
53;3496.0;nan;nan;nan;nan;2013-04-01;20130104143000;14:30;Bretagne;nan;Définitif;nan
76;5464.0;nan;nan;nan;nan;2013-04-01;20130104143000;14:30;Occitanie;nan;Définitif;nan
93;6036.0;nan;nan;nan;nan;2013-04-01;20130104143000;14:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
24;2791.0;2769.0;nan;2769.0;5560.0;2013-04-01;20130104150000;15:00;Centre-Val de Loire;Définitif;Définitif;nan
53;3394.0;2573.0;nan;2573.0;5967.0;2013-04-01;20130104150000;15:00;Bretagne;Définitif;Définitif;nan
75;6381.0;2866.0;2644.0;5510.0;11891.0;2013-04-01;20130104150000;15:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
32;6837.0;nan;nan;nan;nan;2013-04-01;20130104153000;15:30;Hauts-de-France;nan;Définitif;nan
11;10514.0;3246.0;nan;3246.0;13760.0;2013-04-01;20130104160000;16:00;Île-de-France;Définitif;Définitif;nan
24;2730.0;2769.0;nan;2769.0;5499.0;2013-04-01;20130104160000;16:00;Centre-Val de Loire;Définitif;Définitif;nan
27;2897.0;3937.0;nan;3937.0;6834.0;2013-04-01;20130104160000;16:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
52;3783.0;3700.0;nan;3700.0;7483.0;2013-04-01;20130104160000;16:00;Pays de la Loire;Définitif;Définitif;nan
84;9072.0;9453.0;59.0;9512.0;18584.0;2013-04-01;20130104160000;16:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
32;6846.0;nan;nan;nan;nan;2013-04-01;20130104163000;16:30;Hauts-de-France;nan;Définitif;nan
44;6178.0;nan;nan;nan;nan;2013-04-01;20130104163000;16:30;Grand Est;nan;Définitif;nan
76;5149.0;nan;nan;nan;nan;2013-04-01;20130104163000;16:30;Occitanie;nan;Définitif;nan
53;3231.0;2520.0;nan;2520.0;5751.0;2013-04-01;20130104170000;17:00;Bretagne;Définitif;Définitif;nan
93;5979.0;nan;nan;nan;nan;2013-04-01;20130104173000;17:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
24;2821.0;2710.0;nan;2710.0;5531.0;2013-04-01;20130104180000;18:00;Centre-Val de Loire;Définitif;Définitif;nan
28;4269.0;6272.0;nan;6272.0;10541.0;2013-04-01;20130104180000;18:00;Normandie;Définitif;Définitif;nan
93;6321.0;5706.0;nan;5706.0;12027.0;2013-04-01;20130104180000;18:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;11196.0;nan;nan;nan;nan;2013-04-01;20130104183000;18:30;Île-de-France;nan;Définitif;nan
27;3206.0;nan;nan;nan;nan;2013-04-01;20130104183000;18:30;Bourgogne-Franche-Comté;nan;Définitif;nan
32;7295.0;nan;nan;nan;nan;2013-04-01;20130104183000;18:30;Hauts-de-France;nan;Définitif;nan
52;4172.0;nan;nan;nan;nan;2013-04-01;20130104183000;18:30;Pays de la Loire;nan;Définitif;nan
75;6628.0;nan;nan;nan;nan;2013-04-01;20130104183000;18:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;11299.0;3244.0;nan;3244.0;14543.0;2013-04-01;20130104190000;19:00;Île-de-France;Définitif;Définitif;nan
75;6673.0;2815.0;2862.0;5677.0;12350.0;2013-04-01;20130104190000;19:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;9757.0;9346.0;56.0;9402.0;19159.0;2013-04-01;20130104190000;19:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;2799.0;nan;nan;nan;nan;2013-04-01;20130104193000;19:30;Centre-Val de Loire;nan;Définitif;nan
75;6622.0;nan;nan;nan;nan;2013-04-01;20130104193000;19:30;Nouvelle-Aquitaine;nan;Définitif;nan
93;6542.0;nan;nan;nan;nan;2013-04-01;20130104193000;19:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
11;11033.0;3213.0;nan;3213.0;14246.0;2013-04-01;20130104200000;20:00;Île-de-France;Définitif;Définitif;nan
24;2718.0;2565.0;nan;2565.0;5283.0;2013-04-01;20130104200000;20:00;Centre-Val de Loire;Définitif;Définitif;nan
28;4180.0;6057.0;nan;6057.0;10237.0;2013-04-01;20130104200000;20:00;Normandie;Définitif;Définitif;nan
76;5808.0;1320.0;2910.0;4230.0;10038.0;2013-04-01;20130104200000;20:00;Occitanie;Définitif;Définitif;Définitif
24;2637.0;nan;nan;nan;nan;2013-04-01;20130104203000;20:30;Centre-Val de Loire;nan;Définitif;nan
27;2971.0;nan;nan;nan;nan;2013-04-01;20130104203000;20:30;Bourgogne-Franche-Comté;nan;Définitif;nan
52;3755.0;nan;nan;nan;nan;2013-04-01;20130104203000;20:30;Pays de la Loire;nan;Définitif;nan
44;5883.0;8720.0;nan;8720.0;14603.0;2013-04-01;20130104210000;21:00;Grand Est;Définitif;Définitif;nan
53;3103.0;2162.0;nan;2162.0;5265.0;2013-04-01;20130104210000;21:00;Bretagne;Définitif;Définitif;nan
75;6056.0;2649.0;2571.0;5220.0;11276.0;2013-04-01;20130104210000;21:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;9019.0;8568.0;48.0;8616.0;17635.0;2013-04-01;20130104210000;21:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;6088.0;5317.0;nan;5317.0;11405.0;2013-04-01;20130104210000;21:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;9740.0;nan;nan;nan;nan;2013-04-01;20130104213000;21:30;Île-de-France;nan;Définitif;nan
27;2899.0;3286.0;nan;3286.0;6185.0;2013-04-01;20130104220000;22:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
44;5686.0;7984.0;nan;7984.0;13670.0;2013-04-01;20130104220000;22:00;Grand Est;Définitif;Définitif;nan
53;2925.0;2000.0;nan;2000.0;4925.0;2013-04-01;20130104220000;22:00;Bretagne;Définitif;Définitif;nan
32;6445.0;nan;nan;nan;nan;2013-04-01;20130104223000;22:30;Hauts-de-France;nan;Définitif;nan
11;10001.0;3078.0;nan;3078.0;13079.0;2013-04-01;20130104230000;23:00;Île-de-France;Définitif;Définitif;nan
84;8891.0;7208.0;37.0;7245.0;16136.0;2013-04-01;20130104230000;23:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;9679.0;nan;nan;nan;nan;2013-04-01;20130104233000;23:30;Île-de-France;nan;Définitif;nan
28;3960.0;nan;nan;nan;nan;2013-04-01;20130104233000;23:30;Normandie;nan;Définitif;nan
32;6671.0;8226.0;nan;8226.0;14897.0;2013-05-01;20130105000000;00:00;Hauts-de-France;Définitif;Définitif;nan
24;2330.0;2075.0;nan;2075.0;4405.0;2013-05-01;20130105010000;01:00;Centre-Val de Loire;Définitif;Définitif;nan
52;3478.0;2886.0;nan;2886.0;6364.0;2013-05-01;20130105010000;01:00;Pays de la Loire;Définitif;Définitif;nan
